,Player,Team,FF Pts,Plays,TRGT,REC,RCYDS,RCTDS,RUATT,RUYDS,RUTDS,INT,FUM,Week,Season
40, Logan Paulsen,ATL,1.1,1,1,1,11,0,0,0,0,0,0,3,2018
41, Luke Stocker,TEN,1.1,2,2,1,11,0,0,0,0,0,0,3,2018
42, Luke Willson,DET,1,3,3,2,10,0,0,0,0,0,0,3,2018
43, Joshua Perkins,PHI,1,4,4,1,10,0,0,0,0,0,0,3,2018
44, J. Gresham,ARI,0.9,2,2,1,9,0,0,0,0,0,0,3,2018
45, Jonnu Smith,TEN,0.9,2,2,1,9,0,0,0,0,0,0,3,2018
46, Jake Butt,DEN,0.8,4,4,2,8,0,0,0,0,0,0,3,2018
47, Garrett Celek,SF,0.7,1,1,1,7,0,0,0,0,0,0,3,2018
48, Erik Swoope,IND,0.7,1,1,1,7,0,0,0,0,0,0,3,2018
49, Jeff Heuerman,DEN,0.7,4,4,2,7,0,0,0,0,0,0,3,2018
50, Jesse James,PIT,0.7,1,1,1,7,0,0,0,0,0,0,3,2018
51, Tyler Conklin,MIN,0.7,1,1,1,7,0,0,0,0,0,0,3,2018
52, Virgil Green,LAC,0.6,1,1,1,6,0,0,0,0,0,0,3,2018
53, Maxx Williams,BAL,0.5,1,1,1,5,0,0,0,0,0,0,3,2018
54, Will Dissly,SEA,0.4,3,3,1,4,0,0,0,0,0,0,3,2018
55, Gerald Everett,LAR,0.3,2,2,1,3,0,0,0,0,0,0,3,2018
56, Nick Boyle,BAL,0.2,1,1,1,2,0,0,0,0,0,0,3,2018
57, Chris Herndon,NYJ,-0.1,2,2,2,-1,0,0,0,0,0,0,3,2018
58, Marcedes Lewis,GB,0,0,0,0,0,0,0,0,0,0,0,3,2018
59, Ed Dickson,SEA,0,0,0,0,0,0,0,0,0,0,0,3,2018
60, Lance Kendricks,GB,0,1,1,0,0,0,0,0,0,0,0,3,2018
61, Lee Smith,LVR,0,0,0,0,0,0,0,0,0,0,0,3,2018
62, Niles Paul,JAC,0,0,0,0,0,0,0,0,0,0,0,3,2018
63, Dwayne Allen,NE,0,0,0,0,0,0,0,0,0,0,0,3,2018
64, Derek Carrier,LVR,0,0,0,0,0,0,0,0,0,0,0,3,2018
65, Orson Charles,CLE,0,1,1,0,0,0,0,0,0,0,0,3,2018
66, Bradley Sowell,CHI,0,0,0,0,0,0,0,0,0,0,0,3,2018
67, Beau Brinkley,TEN,0,0,0,0,0,0,0,0,0,0,0,3,2018
68, Darren Fells,CLE,0,0,0,0,0,0,0,0,0,0,0,3,2018
69, Dion Sims,CHI,0,0,0,0,0,0,0,0,0,0,0,3,2018
70, Levine Toilolo,DET,0,0,0,0,0,0,0,0,0,0,0,3,2018
71, Ryan Hewitt,IND,0,0,0,0,0,0,0,0,0,0,0,3,2018
72, Xavier Grimble,PIT,0,1,1,0,0,0,0,0,0,0,0,3,2018
73, Scott Simonson,NYG,0,0,0,0,0,0,0,0,0,0,0,3,2018
74, Gabe Holmes,ARI,0,0,0,0,0,0,0,0,0,0,0,3,2018
75, Khari Lee,BUF,0,0,0,0,0,0,0,0,0,0,0,3,2018
76, Daniel Brown,CHI,0,0,0,0,0,0,0,0,0,0,0,3,2018
77, Matt LaCosse,DEN,0,0,0,0,0,0,0,0,0,0,0,3,2018
78, J. O'Shaughnessy,JAC,0,1,1,0,0,0,0,0,0,0,0,3,2018
79, MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,3,2018
80, Chris Manhertz,CAR,0,0,0,0,0,0,0,0,0,0,0,3,2018
81, Rico Gathers,DAL,0,0,0,0,0,0,0,0,0,0,0,3,2018
82, Hakeem Valles,DET,0,0,0,0,0,0,0,0,0,0,0,3,2018
83, Cole Wick,SF,0,0,0,0,0,0,0,0,0,0,0,3,2018
84, Ben Braunecker,CHI,0,0,0,0,0,0,0,0,0,0,0,3,2018
85, Alan Cross,TB,0,0,0,0,0,0,0,0,0,0,0,3,2018
86, Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,3,2018
87, Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,3,2018
88, Eric Saubert,ATL,0,0,0,0,0,0,0,0,0,0,0,3,2018
89, Jordan Leggett,NYJ,0,1,1,0,0,0,0,0,0,0,0,3,2018
90, Blake Jarwin,DAL,0,1,1,0,0,0,0,0,0,0,0,3,2018
91, Sean Culkin,LAC,0,0,0,0,0,0,0,0,0,0,0,3,2018
92, Robert Tonyan,GB,0,0,0,0,0,0,0,0,0,0,0,3,2018
93, Antony Auclair,TB,0,0,0,0,0,0,0,0,0,0,0,3,2018
94, Darrell Daniels,SEA,0,0,0,0,0,0,0,0,0,0,0,3,2018
95, Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,3,2018
96, Durham Smythe,MIA,0,0,0,0,0,0,0,0,0,0,0,3,2018
0,Jared Cook,LVR,23,13,13,8,110,2,0,0,0,0,0,4,2018
1,George Kittle,SF,18.5,8,8,6,125,1,0,0,0,0,0,4,2018
2,Trey Burton,CHI,14.6,4,4,2,86,1,0,0,0,0,0,4,2018
3,Travis Kelce,KC,13.8,12,12,7,78,1,0,0,0,0,0,4,2018
4,Zach Ertz,PHI,11.2,14,14,10,112,0,0,0,0,0,0,4,2018
5,Darren Fells,CLE,10.9,2,2,1,49,1,0,0,0,0,0,4,2018
6,Eric Ebron,IND,10,10,10,5,40,1,0,0,0,0,0,4,2018
7,Geoff Swaim,DAL,9.9,5,5,3,39,1,0,0,0,0,0,4,2018
8,Tyler Eifert,CIN,9.8,4,4,4,38,1,0,0,0,0,0,4,2018
9, Cameron Brate,TB,8.9,4,4,3,29,1,0,0,0,0,0,4,2018
10, Antonio Gates,LAC,8.7,4,4,2,27,1,0,0,0,0,0,4,2018
11, Jimmy Graham,GB,8.1,6,6,3,21,1,0,0,0,0,0,4,2018
12, Logan Paulsen,ATL,7.7,1,1,1,17,1,0,0,0,0,0,4,2018
13, Jordan Leggett,NYJ,7.3,4,4,3,13,1,0,0,0,0,0,4,2018
14, Josh Hill,NO,6.3,3,3,3,63,0,0,0,0,0,0,4,2018
15, Vance McDonald,PIT,6.2,5,5,5,62,0,0,0,0,0,1,4,2018
16, D. Harris,KC,5.9,3,3,2,59,0,0,0,0,0,0,4,2018
17, Kyle Rudolph,MIN,5.7,6,6,5,57,0,0,0,0,0,0,4,2018
18, Jeff Heuerman,DEN,5.7,7,7,4,57,0,0,0,0,0,0,4,2018
19, David Njoku,CLE,5.2,7,7,5,52,0,0,0,0,0,0,4,2018
20, R. Seals-Jones,ARI,5.2,4,4,2,52,0,0,0,0,0,0,4,2018
21, Maxx Williams,BAL,5.1,5,5,5,51,0,0,0,0,0,0,4,2018
22, Rob Gronkowski,NE,4.4,7,7,4,44,0,0,0,0,0,0,4,2018
23, Charles Clay,BUF,4,6,6,4,40,0,0,0,0,0,0,4,2018
24, Nick Boyle,BAL,3.6,5,5,3,36,0,0,0,0,0,0,4,2018
25, Rhett Ellison,NYG,2.9,5,5,3,29,0,0,0,0,0,0,4,2018
26, J. O'Shaughnessy,JAC,2.8,3,3,2,28,0,0,0,0,0,0,4,2018
27, A. Seferian-Jenkins,JAC,2.4,4,4,2,24,0,0,0,0,0,0,4,2018
28, Jordan Akins,HOU,2.4,3,3,2,24,0,0,0,0,0,0,4,2018
29, Benjamin Watson,NO,2.3,3,3,1,23,0,0,0,0,0,0,4,2018
30, Lee Smith,LVR,2.3,4,4,3,23,0,0,0,0,0,0,4,2018
31, Jesse James,PIT,2.3,1,1,1,23,0,0,0,0,0,0,4,2018
32, Austin Hooper,ATL,1.9,2,2,1,19,0,0,0,0,0,0,4,2018
33, Chris Herndon,NYJ,1.8,1,1,1,18,0,0,0,0,0,0,4,2018
34, Matt LaCosse,DEN,1.7,1,1,1,17,0,0,0,0,0,0,4,2018
35, Mo Alie-Cox,IND,1.7,2,2,1,17,0,0,0,0,0,0,4,2018
36, Gerald Everett,LAR,1.3,1,1,1,13,0,0,0,0,0,0,4,2018
37, Jason Croom,BUF,1.3,1,1,1,13,0,0,0,0,0,0,4,2018
38, Dallas Goedert,PHI,1.3,2,2,2,13,0,0,0,0,0,0,4,2018
39, Ryan Griffin,HOU,1.2,1,1,1,12,0,0,0,0,0,0,4,2018
40, Levine Toilolo,DET,1.2,2,2,2,12,0,0,0,0,0,0,4,2018
41, Mark Andrews,BAL,1.2,2,2,2,12,0,0,0,0,0,0,4,2018
42, Niles Paul,JAC,1.1,2,2,2,11,0,0,0,0,0,0,4,2018
43, Virgil Green,LAC,0.9,2,2,2,9,0,0,0,0,0,0,4,2018
44, Mike Gesicki,MIA,0.9,2,2,1,9,0,0,0,0,0,0,4,2018
45, Antony Auclair,TB,0.8,1,1,1,8,0,0,0,0,0,0,4,2018
46, Scott Simonson,NYG,0.7,1,1,1,7,0,0,0,0,0,0,4,2018
47, Luke Willson,DET,0.6,2,2,1,6,0,0,0,0,0,0,4,2018
48, C.J. Uzomah,CIN,0.6,1,1,1,6,0,0,0,0,0,0,4,2018
49, Nick Vannett,SEA,0.6,2,2,1,6,0,0,0,0,0,1,4,2018
50, Hakeem Valles,DET,0.6,1,1,1,6,0,0,0,0,0,0,4,2018
51, Lance Kendricks,GB,0.5,2,2,1,5,0,0,0,0,0,0,4,2018
52, Khari Lee,BUF,0.5,1,1,1,5,0,0,0,0,0,0,4,2018
53, Will Dissly,SEA,0.5,1,1,1,5,0,0,0,0,0,0,4,2018
54, David Morgan,MIN,0.3,1,1,1,3,0,0,0,0,0,0,4,2018
55, Dwayne Allen,NE,-0.4,2,2,1,-4,0,0,0,0,0,0,4,2018
56, Marcedes Lewis,GB,0,0,0,0,0,0,0,0,0,0,0,4,2018
57, J. Gresham,ARI,0,0,0,0,0,0,0,0,0,0,0,4,2018
58, Luke Stocker,TEN,0,0,0,0,0,0,0,0,0,0,0,4,2018
59, Derek Carrier,LVR,0,0,0,0,0,0,0,0,0,0,0,4,2018
60, Orson Charles,CLE,0,1,1,0,0,0,0,0,0,0,0,4,2018
61, Bradley Sowell,CHI,0,0,0,0,0,0,0,0,0,0,0,4,2018
62, Garrett Celek,SF,0,1,1,0,0,0,0,0,0,0,0,4,2018
63, Beau Brinkley,TEN,0,0,0,0,0,0,0,0,0,0,0,4,2018
64, Dion Sims,CHI,0,0,0,0,0,0,0,0,0,0,0,4,2018
65, Ryan Hewitt,IND,0,0,0,0,0,0,0,0,0,0,0,4,2018
66, Xavier Grimble,PIT,0,0,0,0,0,0,0,0,0,0,0,4,2018
67, Gabe Holmes,ARI,0,0,0,0,0,0,0,0,0,0,0,4,2018
68, Daniel Brown,CHI,0,0,0,0,0,0,0,0,0,0,0,4,2018
69, Tyler Kroft,CIN,0,1,1,0,0,0,0,0,0,0,0,4,2018
70, Eric Tomlinson,NYJ,0,0,0,0,0,0,0,0,0,0,0,4,2018
71, Brian Parker,DEN,0,0,0,0,0,0,0,0,0,0,0,4,2018
72, A.J. Derby,MIA,0,0,0,0,0,0,0,0,0,0,0,4,2018
73, MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,4,2018
74, Rico Gathers,DAL,0,1,1,0,0,0,0,0,0,0,0,4,2018
75, Tyler Higbee,LAR,0,1,1,0,0,0,0,0,0,0,0,4,2018
76, Cole Wick,SF,0,0,0,0,0,0,0,0,0,0,0,4,2018
77, Ben Braunecker,CHI,0,0,0,0,0,0,0,0,0,0,0,4,2018
78, Alan Cross,TB,0,0,0,0,0,0,0,0,0,0,0,4,2018
79, Joshua Perkins,PHI,0,0,0,0,0,0,0,0,0,0,0,4,2018
80, O.J. Howard,TB,0,3,3,0,0,0,0,0,0,0,0,4,2018
81, Jonnu Smith,TEN,0,2,2,0,0,0,0,0,0,0,0,4,2018
82, Eric Saubert,ATL,0,0,0,0,0,0,0,0,0,0,0,4,2018
83, Blake Jarwin,DAL,0,0,0,0,0,0,0,0,0,0,0,4,2018
84, Sean Culkin,LAC,0,0,0,0,0,0,0,0,0,0,0,4,2018
85, Robert Tonyan,GB,0,0,0,0,0,0,0,0,0,0,0,4,2018
86, Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,4,2018
87, Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,4,2018
88, Durham Smythe,MIA,0,1,1,0,0,0,0,0,0,0,0,4,2018
0,Eric Ebron,IND,22.5,15,15,9,105,2,0,0,0,0,0,5,2018
1,Zach Ertz,PHI,17,11,11,10,110,1,0,0,0,0,0,5,2018
2,Erik Swoope,IND,10.4,3,3,3,44,1,0,0,0,0,0,5,2018
3,Travis Kelce,KC,10,8,8,5,100,0,0,0,0,0,0,5,2018
4,Josh Hill,NO,8.4,2,2,2,24,1,0,0,0,0,0,5,2018
5,George Kittle,SF,8.3,7,7,5,83,0,0,0,0,0,0,5,2018
6,Austin Hooper,ATL,7.7,12,12,9,77,0,0,0,0,0,0,5,2018
7,Jimmy Graham,GB,7.6,10,10,6,76,0,0,0,0,0,0,5,2018
8,Rob Gronkowski,NE,7.5,7,7,6,75,0,0,0,0,0,0,5,2018
9, Virgil Green,LAC,7.3,1,1,1,13,1,0,0,0,0,0,5,2018
10, David Njoku,CLE,6.9,10,10,6,69,0,0,0,0,0,0,5,2018
11, Lance Kendricks,GB,6.8,2,2,2,8,1,0,0,0,0,0,5,2018
12, Niles Paul,JAC,6.5,9,9,7,65,0,0,0,0,0,0,5,2018
13, Ryan Griffin,HOU,6.5,9,9,6,65,0,0,0,0,0,0,5,2018
14, Geoff Swaim,DAL,5.5,3,3,3,55,0,0,0,0,0,0,5,2018
15, C.J. Uzomah,CIN,4.3,2,2,2,43,0,0,0,0,0,0,5,2018
16, Nick Vannett,SEA,4.3,4,4,3,43,0,0,0,0,0,0,5,2018
17, Kyle Rudolph,MIN,4.1,5,5,5,41,0,0,0,0,0,0,5,2018
18, Ian Thomas,CAR,3.8,6,6,3,38,0,0,0,0,0,0,5,2018
19, Rico Gathers,DAL,3.2,1,1,1,32,0,0,0,0,0,0,5,2018
20, Benjamin Watson,NO,3,4,4,4,30,0,0,0,0,0,0,5,2018
21, J. O'Shaughnessy,JAC,2.7,6,6,3,27,0,0,0,0,0,0,5,2018
22, Tyler Higbee,LAR,2.6,4,4,2,26,0,0,0,0,0,0,5,2018
23, Seth DeValve,CLE,2.6,1,1,1,26,0,0,0,0,0,0,5,2018
24, Mike Gesicki,MIA,2.6,5,5,3,26,0,0,0,0,0,0,5,2018
25, Gerald Everett,LAR,2.4,3,3,3,24,0,0,0,0,0,0,5,2018
26, Jordan Reed,WAS,2.1,2,2,1,21,0,0,0,0,0,0,5,2018
27, Jared Cook,LVR,2,6,6,4,20,0,0,0,0,0,0,5,2018
28, Jesse James,PIT,2,2,2,2,20,0,0,0,0,0,0,5,2018
29, Antonio Gates,LAC,1.9,2,2,2,19,0,0,0,0,0,0,5,2018
30, Matt LaCosse,DEN,1.9,2,2,2,19,0,0,0,0,0,0,5,2018
31, Jeff Heuerman,DEN,1.8,4,4,2,18,0,0,0,0,0,0,5,2018
32, Rhett Ellison,NYG,1.7,3,3,2,17,0,0,0,0,0,0,5,2018
33, Mark Andrews,BAL,1.6,3,3,1,16,0,0,0,0,0,0,5,2018
34, Dallas Goedert,PHI,1.6,2,2,2,16,0,0,0,0,0,0,5,2018
35, Vernon Davis,WAS,1.5,3,3,2,15,0,0,0,0,0,0,5,2018
36, Eric Tomlinson,NYJ,1.5,3,3,2,15,0,0,0,0,0,0,5,2018
37, Charles Clay,BUF,1.2,1,1,1,12,0,0,0,0,0,0,5,2018
38, J. Gresham,ARI,1.1,1,1,1,11,0,0,0,0,0,0,5,2018
39, Blake Jarwin,DAL,1.1,2,2,1,11,0,0,0,0,0,0,5,2018
40, Nick Boyle,BAL,1,2,2,1,10,0,0,0,0,0,0,5,2018
41, Jordan Leggett,NYJ,1,1,1,1,10,0,0,0,0,0,0,5,2018
42, Xavier Grimble,PIT,0.9,1,1,1,9,0,0,0,0,0,0,5,2018
43, Jason Croom,BUF,0.9,2,2,2,9,0,0,0,0,0,0,5,2018
44, Jordan Akins,HOU,0.9,2,2,1,9,0,0,0,0,0,0,5,2018
45, Darren Fells,CLE,0.8,1,1,1,8,0,0,0,0,0,0,5,2018
46, Maxx Williams,BAL,0.8,2,2,2,8,0,0,0,0,0,0,5,2018
47, Eric Saubert,ATL,0.8,2,2,1,8,0,0,0,0,0,0,5,2018
48, Hayden Hurst,BAL,0.7,2,2,1,7,0,0,0,0,0,0,5,2018
49, Vance McDonald,PIT,0.6,2,2,1,6,0,0,0,0,0,0,5,2018
50, D. Harris,KC,0.5,2,2,1,5,0,0,0,0,0,0,5,2018
51, David Morgan,MIN,0.5,1,1,1,5,0,0,0,0,0,0,5,2018
52, Marcedes Lewis,GB,0,0,0,0,0,0,0,0,0,0,0,5,2018
53, Ed Dickson,SEA,0,0,0,0,0,0,0,0,0,0,0,5,2018
54, Logan Paulsen,ATL,0,0,0,0,0,0,0,0,0,0,0,5,2018
55, Lee Smith,LVR,0,0,0,0,0,0,0,0,0,0,0,5,2018
56, Luke Stocker,TEN,0,1,1,0,0,0,0,0,0,0,0,5,2018
57, Dwayne Allen,NE,0,0,0,0,0,0,0,0,0,0,0,5,2018
58, Derek Carrier,LVR,0,1,1,0,0,0,0,0,0,0,0,5,2018
59, Orson Charles,CLE,0,0,0,0,0,0,0,0,0,0,0,5,2018
60, Garrett Celek,SF,0,0,0,0,0,0,0,0,0,0,0,5,2018
61, Beau Brinkley,TEN,0,0,0,0,0,0,0,0,0,0,0,5,2018
62, Luke Willson,DET,0,0,0,0,0,0,0,0,0,0,0,5,2018
63, Levine Toilolo,DET,0,1,1,0,0,0,0,0,0,0,0,5,2018
64, A. Seferian-Jenkins,JAC,0,1,1,0,0,0,0,0,0,0,0,5,2018
65, Logan Thomas,BUF,0,0,0,0,0,0,0,0,0,0,0,5,2018
66, Ryan Hewitt,IND,0,0,0,0,0,0,0,0,0,0,0,5,2018
67, Scott Simonson,NYG,0,1,1,0,0,0,0,0,0,0,0,5,2018
68, Gabe Holmes,ARI,0,0,0,0,0,0,0,0,0,0,0,5,2018
69, Tyler Kroft,CIN,0,1,1,0,0,0,0,0,0,0,0,5,2018
70, Brian Parker,DEN,0,1,1,0,0,0,0,0,0,0,0,5,2018
71, Nick O'Leary,MIA,0,0,0,0,0,0,0,0,0,0,0,5,2018
72, MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,5,2018
73, Chris Manhertz,CAR,0,0,0,0,0,0,0,0,0,0,0,5,2018
74, Cole Wick,SF,0,1,1,0,0,0,0,0,0,0,0,5,2018
75, Joshua Perkins,PHI,0,0,0,0,0,0,0,0,0,0,0,5,2018
76, Jonnu Smith,TEN,0,1,1,0,0,0,0,0,0,0,0,5,2018
77, Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,5,2018
78, Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,5,2018
79, R. Seals-Jones,ARI,0,5,5,0,0,0,0,0,0,0,0,5,2018
80, Sean Culkin,LAC,0,0,0,0,0,0,0,0,0,0,0,5,2018
81, Robert Tonyan,GB,0,0,0,0,0,0,0,0,0,0,0,5,2018
82, Jacob Hollister,NE,0,0,0,0,0,0,0,0,0,0,0,5,2018
83, Darrell Daniels,SEA,0,1,1,0,0,0,0,0,0,0,0,5,2018
84, Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,5,2018
85, Dan Arnold,NO,0,0,0,0,0,0,0,0,0,0,0,5,2018
86, Chris Herndon,NYJ,0,0,0,0,0,0,0,0,0,0,0,5,2018
87, Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,5,2018
88, Durham Smythe,MIA,0,1,1,0,0,0,0,0,0,0,0,5,2018
89, G. Dickerson,NYG,0,0,0,0,0,0,0,0,0,0,0,5,2018
0,Austin Hooper,ATL,13.1,10,10,9,71,1,0,0,0,0,0,6,2018
1,Eric Ebron,IND,13,8,7,4,71,1,1,-1,0,0,0,6,2018
2,O.J. Howard,TB,12.2,4,4,4,62,1,0,0,0,0,0,6,2018
3,Chris Herndon,NYJ,11.6,2,2,2,56,1,0,0,0,0,0,6,2018
4,David Njoku,CLE,11.5,12,12,7,55,1,0,0,0,0,0,6,2018
5,Nick O'Leary,MIA,10.9,4,4,4,49,1,0,0,0,0,0,6,2018
6,Vernon Davis,WAS,10.8,3,3,3,48,1,0,0,0,0,0,6,2018
7,Jimmy Graham,GB,10.4,9,9,5,104,0,0,0,0,0,0,6,2018
8,Zach Ertz,PHI,10.3,9,9,7,43,1,0,0,0,0,0,6,2018
9, Rob Gronkowski,NE,9.7,4,4,3,97,0,0,0,0,0,0,6,2018
10, Trey Burton,CHI,8.3,4,4,4,23,1,0,0,0,0,0,6,2018
11, Cameron Brate,TB,7.5,1,1,1,15,1,0,0,0,0,0,6,2018
12, R. Seals-Jones,ARI,6.9,6,6,5,69,0,0,0,0,0,0,6,2018
13, Vance McDonald,PIT,6.8,8,8,7,68,0,0,0,0,0,1,6,2018
14, Erik Swoope,IND,6.2,2,2,1,2,1,0,0,0,0,0,6,2018
15, Travis Kelce,KC,6.1,9,9,5,61,0,0,0,0,0,0,6,2018
16, C.J. Uzomah,CIN,5.4,7,7,6,54,0,0,0,0,0,0,6,2018
17, Greg Olsen,CAR,4.8,7,7,4,48,0,0,0,0,0,1,6,2018
18, Lance Kendricks,GB,3.7,4,4,2,37,0,0,0,0,0,0,6,2018
19, Kyle Rudolph,MIN,3.7,5,5,4,37,0,0,0,0,0,0,6,2018
20, Jordan Reed,WAS,3.6,9,9,5,36,0,0,0,0,0,0,6,2018
21, Xavier Grimble,PIT,3.5,2,2,2,35,0,0,0,0,0,0,6,2018
22, Mo Alie-Cox,IND,3.4,2,2,1,34,0,0,0,0,0,0,6,2018
23, George Kittle,SF,3,6,6,4,30,0,0,0,0,0,0,6,2018
24, J. O'Shaughnessy,JAC,2.9,4,4,3,29,0,0,0,0,0,0,6,2018
25, J. Gresham,ARI,2.6,1,1,1,26,0,0,0,0,0,0,6,2018
26, Jesse James,PIT,2.6,7,7,5,26,0,0,0,0,0,0,6,2018
27, Anthony Firkser,TEN,2.5,2,2,2,25,0,0,0,0,0,0,6,2018
28, Scott Simonson,NYG,2.4,3,3,1,24,0,0,0,0,0,0,6,2018
29, Gerald Everett,LAR,2.4,4,4,2,24,0,0,0,0,0,0,6,2018
30, Jeff Heuerman,DEN,2.3,5,5,3,23,0,0,0,0,0,0,6,2018
31, Tyrone Swoopes,SEA,2.3,1,1,1,23,0,0,0,0,0,0,6,2018
32, Geoff Swaim,DAL,2.1,2,2,2,21,0,0,0,0,0,0,6,2018
33, Charles Clay,BUF,2,5,5,4,20,0,0,0,0,0,0,6,2018
34, Mark Andrews,BAL,2,4,4,2,20,0,0,0,0,0,0,6,2018
35, Rico Gathers,DAL,1.4,1,1,1,14,0,0,0,0,0,0,6,2018
36, Neal Sterling,NYJ,1.3,2,2,2,13,0,0,0,0,0,0,6,2018
37, Jonnu Smith,TEN,1.2,1,1,1,12,0,0,0,0,0,0,6,2018
38, Mike Gesicki,MIA,1.1,2,2,1,11,0,0,0,0,0,0,6,2018
39, Jared Cook,LVR,1,2,2,2,10,0,0,0,0,0,0,6,2018
40, Tyler Kroft,CIN,0.9,0,0,1,9,0,0,0,0,0,0,6,2018
41, Orson Charles,CLE,0.8,1,1,1,8,0,0,0,0,0,0,6,2018
42, Nick Boyle,BAL,0.7,4,4,2,7,0,0,0,0,0,0,6,2018
43, Matt LaCosse,DEN,0.7,4,4,1,7,0,0,0,0,0,0,6,2018
44, David Grinnage,JAC,0.7,1,1,1,7,0,0,0,0,0,0,6,2018
45, Dallas Goedert,PHI,0.7,1,1,1,7,0,0,0,0,0,0,6,2018
46, Jordan Akins,HOU,0.6,1,1,1,6,0,0,0,0,0,0,6,2018
47, Antonio Gates,LAC,0.5,2,2,1,5,0,0,0,0,0,0,6,2018
48, Antony Auclair,TB,0.5,1,1,1,5,0,0,0,0,0,0,6,2018
49, Chris Manhertz,CAR,0.2,2,2,1,2,0,0,0,0,0,0,6,2018
50, Niles Paul,JAC,-0.3,1,0,0,0,0,1,-3,0,0,0,6,2018
51, Marcedes Lewis,GB,0,0,0,0,0,0,0,0,0,0,0,6,2018
52, Logan Paulsen,ATL,0,0,0,0,0,0,0,0,0,0,0,6,2018
53, Virgil Green,LAC,0,0,0,0,0,0,0,0,0,0,0,6,2018
54, Lee Smith,LVR,0,0,0,0,0,0,0,0,0,0,0,6,2018
55, Luke Stocker,TEN,0,0,0,0,0,0,0,0,0,0,0,6,2018
56, Dwayne Allen,NE,0,0,0,0,0,0,0,0,0,0,0,6,2018
57, Derek Carrier,LVR,0,0,0,0,0,0,0,0,0,0,0,6,2018
58, Bradley Sowell,CHI,0,0,0,0,0,0,0,0,0,0,0,6,2018
59, Garrett Celek,SF,0,0,0,0,0,0,0,0,0,0,0,6,2018
60, Beau Brinkley,TEN,0,0,0,0,0,0,0,0,0,0,0,6,2018
61, Darren Fells,CLE,0,0,0,0,0,0,0,0,0,0,0,6,2018
62, D. Harris,KC,0,0,0,0,0,0,0,0,0,0,0,6,2018
63, Ryan Griffin,HOU,0,5,5,0,0,0,0,0,0,0,0,6,2018
64, Dion Sims,CHI,0,0,0,0,0,0,0,0,0,0,0,6,2018
65, Logan Thomas,BUF,0,1,1,1,0,0,0,0,0,0,0,6,2018
66, Ryan Hewitt,IND,0,0,0,0,0,0,0,0,0,0,0,6,2018
67, Gabe Holmes,ARI,0,0,0,0,0,0,0,0,0,0,0,6,2018
68, Daniel Brown,CHI,0,0,0,0,0,0,0,0,0,0,0,6,2018
69, Maxx Williams,BAL,0,0,0,0,0,0,0,0,0,0,0,6,2018
70, Matt Lengel,CIN,0,0,0,0,0,0,0,0,0,0,0,6,2018
71, Eric Tomlinson,NYJ,0,0,0,0,0,0,0,0,0,0,0,6,2018
72, Brian Parker,DEN,0,1,1,0,0,0,0,0,0,0,0,6,2018
73, MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,6,2018
74, Tyler Higbee,LAR,0,0,0,0,0,0,0,0,0,0,0,6,2018
75, Seth DeValve,CLE,0,0,0,0,0,0,0,0,0,0,0,6,2018
76, David Morgan,MIN,0,0,0,0,0,0,0,0,0,0,0,6,2018
77, Ben Braunecker,CHI,0,1,1,0,0,0,0,0,0,0,0,6,2018
78, Alan Cross,TB,0,0,0,0,0,0,0,0,0,0,0,6,2018
79, Joshua Perkins,PHI,0,0,0,0,0,0,0,0,0,0,0,6,2018
80, Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,6,2018
81, Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,0,0,0,6,2018
82, Eric Saubert,ATL,0,0,0,0,0,0,0,0,0,0,0,6,2018
83, Jordan Leggett,NYJ,0,0,0,0,0,0,0,0,0,0,0,6,2018
84, Blake Jarwin,DAL,0,1,1,0,0,0,0,0,0,0,0,6,2018
85, Sean Culkin,LAC,0,0,0,0,0,0,0,0,0,0,0,6,2018
86, Robert Tonyan,GB,0,0,0,0,0,0,0,0,0,0,0,6,2018
87, Jacob Hollister,NE,0,0,0,0,0,0,0,0,0,0,0,6,2018
88, Darrell Daniels,SEA,0,0,0,0,0,0,0,0,0,0,0,6,2018
89, Jason Croom,BUF,0,0,0,0,0,0,0,0,0,0,0,6,2018
90, Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,6,2018
91, Hayden Hurst,BAL,0,2,1,0,0,0,1,0,0,0,0,6,2018
92, Ian Thomas,CAR,0,0,0,0,0,0,0,0,0,0,0,6,2018
93, Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,6,2018
